mpi_proc,omp_threads,time
2,48,2.843151
2,48,2.698570
2,48,2.742483
2,48,2.701615
2,48,2.707092
2,48,2.729685
2,48,2.732402
2,48,2.699885
2,48,2.751199
2,48,2.695265
2,48,2.727146
2,52,2.490823
2,52,2.530048
2,52,2.514426
2,52,2.518723
2,52,2.522053
2,52,2.524215
2,52,2.526908
2,52,2.526017
2,52,2.510240
2,52,2.522957
2,52,2.517664
2,52,2.547478
2,52,2.641581
2,52,2.537276
2,52,2.532523
2,56,2.349506
2,56,2.381997
2,56,2.378882
2,56,2.367483
2,56,2.370302
2,56,2.383514
2,56,2.429786
2,56,2.378478
2,56,2.364625
2,56,2.392897
2,56,2.387913
2,56,2.403650
2,56,2.408857
2,56,2.389339
2,56,2.533694
2,60,2.232073
2,60,2.255307
2,60,2.281015
2,60,2.277748
2,60,2.254130
2,60,2.278382
2,60,2.434201
2,60,2.641502
2,60,2.265821
2,60,2.265916
2,60,2.261689
2,60,2.282131
2,60,2.259848
2,60,2.486639
2,60,2.499225
2,64,2.120171
2,64,2.154423
2,64,2.156574
2,64,2.168555
2,64,2.154748
2,64,2.209734
2,64,2.356139
2,64,2.342784
2,64,2.168517
2,64,2.149808
2,64,2.156000
2,64,2.150105
2,64,2.155094
2,64,2.348184
2,64,2.153233
2,34,4.055545
2,34,3.663764
2,34,3.568283
2,34,3.677368
2,34,3.772447
2,34,3.712372
2,34,3.604228
2,34,3.567551
2,34,3.556835
2,34,3.566834
2,34,3.615713
2,34,3.658552
2,34,3.845839
2,34,3.680172
2,34,3.614525
2,38,3.189327
2,38,3.301715
2,38,3.265896
2,38,3.307838
2,38,3.250591
2,38,3.289783
2,38,3.477038
2,38,3.261754
2,38,3.333883
2,38,3.404759
2,38,3.232295
2,38,3.514154
2,38,3.246420
2,38,3.352677
2,38,3.361079
2,42,2.936217
2,42,3.115690
2,42,3.078600
2,42,3.217055
2,42,2.957094
2,42,2.987962
2,42,3.307661
2,42,3.019710
2,42,3.018641
2,42,2.955721
2,42,2.965374
2,42,3.098528
2,42,3.224658
2,42,2.969624
2,42,3.333931
2,46,2.703342
2,46,2.760619
2,46,2.812528
2,46,2.775880
2,46,2.746455
2,46,2.959849
2,46,2.931535
2,46,2.885822
2,46,2.738228
2,46,2.837724
2,46,2.795286
2,46,2.772838
2,46,2.957991
2,46,3.184296
2,46,3.051973
2,50,2.535161
2,50,2.752122
2,50,2.650895
2,50,2.558105
2,50,3.054327
2,50,2.925826
2,50,2.901548
2,50,2.861859
2,50,2.594547
2,50,2.712507
2,50,2.655153
2,50,2.571402
2,50,2.692886
2,50,2.739703
2,50,2.651128
2,54,2.372394
2,54,2.428442
2,54,2.634444
2,54,2.626343
2,54,2.668023
2,54,2.437670
2,54,2.430029
2,54,2.464598
2,54,2.556463
2,54,2.430947
2,54,2.610732
2,54,2.442369
2,54,2.413917
2,54,2.415305
2,54,2.486646
2,58,2.240947
2,58,2.324625
2,58,2.270470
2,58,2.458406
2,58,2.280247
2,58,2.284394
2,58,2.282808
2,58,2.544902
2,58,2.371856
2,58,2.302699
2,58,2.280162
2,58,2.285602
2,58,2.392054
2,58,2.339140
2,58,2.589460
2,62,2.151556
2,62,2.154183
2,62,2.154565
2,62,2.250624
2,62,2.289503
2,62,2.205948
2,62,2.299658
2,62,2.334674
2,62,2.251525
2,62,2.319362
2,62,2.160420
2,62,2.160532
2,62,2.160327
2,62,2.269518
2,62,2.274603
