mpi_proc,omp_threads,time
5,60,0.950966
5,60,1.092272
5,60,1.016152
5,60,1.247737
5,60,0.938774
5,64,0.905951
5,64,0.910100
5,64,0.931113
5,64,0.918323
5,64,0.932884
5,64,0.910677
5,64,0.931463
5,64,0.948850
5,64,0.924305
5,64,1.052461
5,64,1.090741
5,64,0.960442
5,64,0.911536
5,64,0.905662
5,64,1.076576
5,34,1.496884
5,34,1.480281
5,34,1.463462
5,34,1.556145
5,34,1.531386
5,34,1.468491
5,34,1.653966
5,34,1.638205
5,34,1.464768
5,34,1.567190
5,34,1.463959
5,34,1.457952
5,34,1.477876
5,34,1.479370
5,34,1.466425
5,38,1.406685
5,38,1.328131
5,38,1.363476
5,38,1.416267
5,38,1.333669
5,38,1.448270
5,38,1.340002
5,38,1.336407
5,38,1.398123
5,38,1.354402
5,38,1.386915
5,38,1.351106
5,38,1.348018
5,38,1.439991
5,38,1.329508
5,42,1.366406
5,42,1.229385
5,42,1.263305
5,42,1.223323
5,42,1.232989
5,42,1.331485
5,42,1.303078
5,42,1.295558
5,42,1.227847
5,42,1.240619
5,42,1.234824
5,42,1.251455
5,42,1.240358
5,42,1.238557
5,42,1.270019
5,46,1.116404
5,46,1.151552
5,46,1.328381
5,46,1.313448
5,46,1.274938
5,46,1.142981
5,46,1.340371
5,46,1.162412
5,46,1.142816
5,46,1.149901
5,46,1.135652
5,46,1.222206
5,46,1.138600
5,46,1.361231
5,46,1.137579
5,50,1.232507
5,50,1.071347
5,50,1.076190
5,50,1.096884
5,50,1.331670
5,50,1.066949
5,50,1.202866
5,50,1.068599
5,50,1.284086
5,50,1.064540
5,50,1.138377
5,50,1.198000
5,50,1.081928
5,50,1.076264
5,50,1.067915
5,54,0.993164
5,54,1.247546
5,54,1.177866
5,54,1.088440
5,54,1.018259
5,54,1.078388
5,54,0.999218
5,54,1.145462
5,54,1.012724
5,54,1.105830
5,54,1.147373
5,54,1.002000
5,54,1.039238
5,54,1.034110
5,54,0.997856
5,58,0.970630
5,58,1.307163
5,58,1.043754
5,58,1.066750
5,58,0.964243
5,58,1.059401
5,58,1.026668
5,58,0.960594
5,58,0.952020
5,58,0.947091
5,58,0.961680
5,58,0.960012
5,58,0.959114
5,58,1.141055
5,58,1.127564
5,62,1.020536
5,62,1.009799
5,62,1.006193
5,62,1.104723
5,62,0.907974
5,62,0.898199
5,62,0.907907
5,62,0.923292
5,62,0.912259
5,62,0.979176
5,62,0.900051
5,62,0.915019
5,62,0.914328
5,62,1.094599
5,62,0.927791
