mpi_proc,omp_threads,time
3,44,0.533820
3,44,0.515738
3,46,0.510739
3,46,0.854760
3,46,0.500747
3,46,0.500218
3,46,0.505335
3,46,0.495980
3,46,0.542632
3,46,0.635444
3,46,0.522608
3,46,0.514623
3,48,0.606703
3,48,0.674044
3,48,0.637249
3,48,0.491490
3,48,0.530857
3,48,0.488460
3,48,0.574269
3,48,0.603862
3,48,0.487980
3,48,0.610868
3,50,0.501931
3,50,0.504475
3,50,0.562297
3,50,0.480999
3,50,0.473736
3,50,0.526748
3,50,0.473524
3,50,0.557645
3,50,0.480867
3,50,0.636490
3,52,0.464604
3,52,0.460880
3,52,0.539572
3,52,0.681805
3,52,0.522441
3,52,0.475351
3,52,0.468009
3,52,0.482077
3,52,0.469942
3,52,0.461547
3,54,0.459276
3,54,0.456502
3,54,0.477413
3,54,0.488924
3,54,0.470259
3,54,0.465766
3,54,0.491527
3,54,0.443399
3,54,0.505702
3,54,0.445687
3,56,0.471597
3,56,0.446170
3,56,0.438572
3,56,0.469286
3,56,0.471498
3,56,0.558020
3,56,0.625637
3,56,0.443405
3,56,0.453286
3,56,0.687289
3,58,0.507593
3,58,0.683179
3,58,0.435822
3,58,0.449643
3,58,0.428242
3,58,0.446664
3,58,0.430276
3,58,0.430692
3,58,0.423261
3,58,0.429680
3,60,0.611689
3,60,0.426044
3,60,0.480828
3,60,0.506932
3,60,0.423970
3,60,0.560559
3,60,0.431668
3,60,0.467381
3,60,0.425335
3,60,0.420962
3,62,0.595451
3,62,0.501466
3,62,0.457665
3,62,0.406533
3,62,0.405364
3,62,0.426919
3,62,0.404919
3,62,0.412647
3,62,0.614081
3,62,0.403593
3,64,0.421774
3,64,0.399600
3,64,0.417823
3,64,0.414537
3,64,0.396946
3,64,0.428377
3,64,0.404122
3,64,0.410899
3,64,0.426762
3,64,0.411699
