mpi_proc,omp_threads,time
3,24,5.945072
3,24,5.984056
3,24,6.041025
3,24,6.168778
3,24,5.994713
3,24,6.095117
3,24,6.108457
3,24,6.128857
3,26,5.815596
3,26,5.714868
3,26,5.650215
3,26,5.678096
3,26,5.832909
3,26,5.513810
3,26,5.549292
3,26,5.787367
3,26,5.731795
3,26,5.777703
3,28,5.100677
3,28,5.132991
3,28,5.524652
3,28,5.320115
3,28,5.267772
3,28,5.157576
3,28,5.130229
3,28,5.133205
3,28,5.298786
3,28,5.350734
3,30,4.821367
3,30,4.932885
3,30,5.049056
3,30,5.175104
3,30,5.050438
3,30,4.837085
3,30,4.998913
3,30,5.072149
3,30,5.173776
3,30,5.073046
3,32,4.628772
3,32,4.576916
3,32,4.738837
3,32,4.695500
3,32,4.629082
3,32,4.750872
3,32,4.561294
3,32,4.758340
3,32,4.565467
3,32,4.744560
3,34,4.614111
3,34,4.433704
3,34,4.301444
3,34,4.577691
3,34,4.625685
3,34,4.487686
3,34,4.293895
3,34,4.464337
3,34,4.471280
3,34,4.323605
3,36,4.312035
3,36,4.148590
3,36,4.075130
3,36,4.074034
3,36,4.231182
3,36,4.310080
3,36,4.183999
3,36,4.107956
3,36,4.224528
3,36,4.076104
3,38,4.077631
3,38,3.889220
3,38,3.890450
3,38,3.891380
3,38,3.903025
3,38,4.021163
3,38,3.910407
3,38,3.898177
3,38,3.950451
3,38,4.158746
3,40,3.706526
3,40,3.745949
3,40,3.873032
3,40,3.715090
3,40,3.974133
3,40,3.726668
3,40,3.780600
3,40,3.995013
3,40,3.709266
3,40,3.898319
3,42,3.829461
3,42,3.559332
3,42,3.714735
3,42,3.566242
3,42,3.569452
3,42,3.551116
3,42,3.553736
3,42,3.691254
3,42,3.853854
3,42,3.561101
3,44,3.388216
3,44,3.574387
3,44,3.508652
3,44,3.446823
3,44,3.569415
3,44,3.413090
3,44,3.588777
3,44,3.414102
3,44,3.584696
3,44,3.456419
3,46,3.274182
3,46,3.435598
3,46,3.501639
3,46,3.278850
3,46,3.273904
3,46,3.365913
3,46,3.378064
3,46,3.288847
3,46,3.283950
3,46,3.294253
3,48,3.131284
3,48,3.246320
3,48,3.239894
3,48,3.428016
3,48,3.177745
3,48,3.185046
3,48,3.220645
3,48,3.275472
3,48,3.334416
3,48,3.187872
3,50,3.150073
3,50,3.092083
3,50,3.431474
3,50,3.315775
3,50,3.050929
3,50,3.047556
3,50,3.090255
3,50,3.172160
3,50,3.370072
3,50,3.065435
3,52,2.940576
3,52,3.030000
3,52,3.415060
3,52,3.146536
3,52,2.974291
3,52,3.012224
3,52,3.087749
3,52,2.964132
3,52,3.363897
3,52,3.090920
3,54,2.851738
3,54,2.868465
3,54,2.890473
3,54,3.164356
3,54,2.889741
3,54,3.060595
3,54,3.040330
3,54,3.031725
3,54,3.139003
3,54,2.963801
3,56,2.923885
3,56,2.770175
3,56,2.898473
3,56,2.955497
3,56,2.788279
3,56,2.820528
3,56,2.777135
3,56,2.783401
3,56,2.778067
3,56,2.899688
3,58,2.673896
3,58,2.689688
3,58,2.698724
3,58,2.702576
3,58,3.014412
3,58,2.705797
3,58,2.899245
3,58,2.824038
3,58,2.750538
3,58,2.705516
3,60,2.964720
3,60,2.610875
3,60,2.671479
3,60,2.700517
3,60,2.712545
3,60,2.620995
3,60,2.665149
3,60,2.603524
3,60,2.813125
3,60,2.716574
3,62,2.730049
3,62,2.528069
3,62,2.533581
3,62,2.576614
3,62,2.544677
3,62,2.543218
3,62,2.545374
3,62,2.709158
3,62,2.644735
3,62,2.600409
3,64,2.469752
3,64,2.676109
3,64,2.513001
3,64,2.789302
3,64,2.513573
3,64,2.491979
3,64,2.491218
3,64,2.587212
3,64,2.485931
3,64,2.603065
