mpi_proc,omp_threads,time
6,62,0.961782
6,62,0.957046
6,62,0.809165
6,62,0.812204
6,62,1.063367
6,62,0.873116
6,62,0.809258
6,62,0.837829
6,62,0.806061
6,62,0.809846
