mpi_proc,omp_threads,time
6,60,0.294848
6,60,0.291608
6,60,0.299950
6,62,0.415023
6,62,0.292116
6,62,0.322661
6,62,0.281922
6,62,0.378767
6,62,0.386738
6,62,0.372925
6,62,0.307435
6,62,0.429760
6,62,0.332438
6,64,0.473241
6,64,0.281593
6,64,0.774515
6,64,0.292459
6,64,0.489064
6,64,0.388083
6,64,0.292604
6,64,0.281706
6,64,0.479308
6,64,0.402648
