mpi_proc,omp_threads,time
5,24,0.667428
5,24,0.545235
5,24,0.543537
5,24,0.548507
5,24,0.533679
5,26,0.545290
5,26,0.596050
5,26,0.500936
5,26,0.526392
5,26,0.524912
5,26,0.515064
5,26,0.526059
5,26,0.568253
5,26,0.551968
5,26,0.573492
5,28,0.485125
5,28,0.512614
5,28,0.491266
5,28,0.518205
5,28,0.477114
5,28,0.694353
5,28,0.489398
5,28,0.684209
5,28,0.497562
5,28,0.485265
5,30,0.461177
5,30,0.481670
5,30,0.469268
5,30,0.499194
5,30,0.463831
5,30,0.470083
5,30,0.459620
5,30,0.465798
5,30,0.512580
5,30,0.477911
5,32,0.453377
5,32,0.448030
5,32,0.446446
5,32,0.569659
5,32,0.589153
5,32,0.459460
5,32,0.441404
5,32,0.576169
5,32,0.473016
5,32,0.522554
5,34,0.412888
5,34,0.564302
5,34,0.531347
5,34,0.419700
5,34,0.423389
5,34,0.425134
5,34,0.439554
5,34,0.442872
5,34,0.424466
5,34,0.601066
5,36,0.417569
5,36,0.412811
5,36,0.422329
5,36,0.501092
5,36,0.653928
5,36,0.518925
5,36,0.437724
5,36,0.509292
5,36,0.407148
5,36,0.406554
5,38,0.394444
5,38,0.499504
5,38,0.424548
5,38,0.387078
5,38,0.508773
5,38,0.395504
5,38,0.454604
5,38,0.421488
5,38,0.486345
5,38,0.439160
5,40,0.582189
5,40,0.382463
5,40,0.393445
5,40,0.585038
5,40,0.373469
5,40,0.434589
5,40,0.426327
5,40,0.395184
5,40,0.392523
5,40,0.431409
5,42,0.457278
5,42,0.359906
5,42,0.417130
5,42,0.484340
5,42,0.375978
5,42,0.377344
5,42,0.368926
5,42,0.378467
5,42,0.457353
5,42,0.477228
5,44,0.364449
5,44,0.406589
5,44,0.487811
5,44,0.359983
5,44,0.357148
5,44,0.359417
5,44,0.454903
5,44,0.353091
5,44,0.366246
5,44,0.393517
5,46,0.361735
5,46,0.414405
5,46,0.425784
5,46,0.404678
5,46,0.350995
5,46,0.376353
5,46,0.363388
5,46,0.364404
5,46,0.352946
5,46,0.430177
5,48,0.683059
5,48,0.806954
5,48,0.374726
5,48,0.440624
5,48,0.397098
5,48,0.346042
5,48,0.370719
5,48,0.347028
5,48,0.340648
5,48,0.467423
5,50,0.349294
5,50,0.570653
5,50,0.487816
5,50,0.341249
5,50,0.408970
5,50,0.444980
5,50,0.331059
5,50,0.410365
5,50,0.340692
5,50,0.473297
5,52,0.326884
5,52,0.417226
5,52,0.324074
5,52,0.451730
5,52,0.360486
5,52,0.317676
5,52,0.343551
5,52,0.312530
5,52,0.325017
5,52,0.318568
5,54,0.318217
5,54,0.458476
5,54,0.327122
5,54,0.449489
5,54,0.318147
5,54,0.334313
5,54,0.315155
5,54,0.320982
5,54,0.433342
5,54,0.322582
5,56,0.433216
5,56,0.505436
5,56,0.394371
5,56,0.303141
5,56,0.315586
5,56,0.342756
5,56,0.513789
5,56,0.303618
5,56,0.318941
5,56,0.328646
5,58,0.461691
5,58,0.402332
5,58,0.337332
5,58,0.310553
5,58,0.358091
5,58,0.466451
5,58,0.309067
5,58,0.470195
5,58,0.316182
5,58,0.443981
5,60,0.494073
5,60,0.305535
5,60,0.315481
5,60,0.482482
5,60,0.306225
5,60,0.317080
5,60,0.284344
5,60,0.372961
5,60,0.410935
5,60,0.344981
5,62,0.425744
5,62,0.377963
5,62,0.295256
5,62,0.372165
5,62,0.436211
5,62,0.310792
5,62,0.412487
5,62,0.409286
5,62,0.379327
5,62,0.298163
5,64,0.380596
5,64,0.420397
5,64,0.514708
5,64,0.302235
5,64,0.483065
5,64,0.309823
5,64,0.316155
5,64,0.318220
5,64,0.724144
5,64,0.299428
