mpi_proc,omp_threads,time
6,62,1.432553
6,62,1.395769
6,62,1.385877
6,62,1.381193
6,64,1.340078
6,64,1.456174
6,64,1.349736
6,64,1.497897
6,64,1.348162
6,64,1.344857
6,64,1.398218
6,64,1.472738
6,64,1.353180
6,64,1.357749
