mpi_proc,omp_threads,time
1,42,6.045021
1,42,6.456916
1,42,6.046849
1,42,6.062766
1,46,5.544426
1,46,5.578413
1,46,5.573613
1,46,5.578931
1,46,5.578976
1,46,5.622769
1,46,5.580489
1,46,5.593645
1,46,5.591824
1,46,5.578529
1,46,5.603144
1,46,5.576840
1,46,5.587023
1,46,5.577119
1,46,5.603686
1,50,5.124562
1,50,5.191504
1,50,5.396780
1,50,5.217649
1,50,5.209256
1,50,5.190732
1,50,5.384821
1,50,5.204136
1,50,5.207381
1,50,5.392907
1,50,5.200328
1,50,5.200927
1,54,4.800165
1,54,4.863741
1,54,4.878557
1,54,4.881948
1,54,4.862994
1,54,5.065358
1,54,4.863155
1,54,5.028902
1,54,4.889903
1,54,5.084565
1,54,4.893132
1,54,4.880741
1,54,4.878070
1,54,4.866840
1,54,4.864500
1,58,4.519063
1,58,4.583753
1,58,4.583943
1,58,4.590858
1,58,4.692701
1,58,4.944186
1,58,4.586725
1,58,4.587413
1,58,4.730386
1,58,4.589210
1,58,4.808532
1,58,4.588879
1,58,4.587110
1,58,4.585982
1,58,4.587237
1,62,4.642598
1,62,4.369830
1,62,4.343044
1,62,4.343291
1,62,4.383202
1,62,4.395395
1,62,4.366508
1,62,4.355035
1,62,4.352576
1,62,4.359471
1,62,4.650910
1,62,4.610176
1,62,4.351795
1,62,4.352873
1,62,4.339997
