mpi_proc,omp_threads,time
2,30,7.447119
2,30,7.690949
2,30,7.818464
2,30,7.607925
2,30,7.437395
2,30,7.445633
2,30,7.579343
2,30,7.695327
2,32,6.974547
2,32,7.274390
2,32,7.178480
2,32,6.997848
2,32,7.229072
2,32,7.003862
2,32,6.989522
2,32,6.991517
2,32,7.018773
2,32,6.996687
2,34,6.573655
2,34,6.776274
2,34,6.604263
2,34,6.610559
2,34,6.820917
2,34,6.685272
2,34,6.616538
2,34,6.617454
2,34,6.707250
2,34,6.650779
2,36,6.238235
2,36,6.267522
2,36,6.442120
2,36,6.362054
2,36,6.455299
2,36,6.279019
2,36,6.271251
2,36,6.274418
2,36,6.564272
2,36,6.299891
2,38,5.922756
2,38,5.950109
2,38,5.969993
2,38,5.952581
2,38,5.958201
2,38,6.187919
2,38,5.989726
2,38,5.959541
2,38,5.955512
2,38,5.951245
2,40,5.644894
2,40,5.684434
2,40,5.685228
2,40,5.689560
2,40,5.690795
2,40,5.689999
2,40,5.689025
2,40,5.756895
2,40,5.692565
2,40,5.684065
2,42,5.399154
2,42,5.432467
2,42,5.457212
2,42,5.613979
2,42,5.441865
2,42,5.577760
2,42,5.436234
2,42,5.628274
2,42,5.440144
2,42,5.621487
2,44,5.199856
2,44,5.294304
2,44,5.232985
2,44,5.415071
2,44,5.242019
2,44,5.383899
2,44,5.224460
2,44,5.413751
2,44,5.257288
2,44,5.389073
2,46,4.972259
2,46,5.006763
2,46,5.021773
2,46,5.012107
2,46,5.014561
2,46,5.285733
2,46,5.034838
2,46,5.018371
2,46,5.106578
2,46,5.015971
2,48,4.798810
2,48,4.825267
2,48,4.836465
2,48,4.828324
2,48,4.994641
2,48,5.012154
2,48,4.852174
2,48,4.846096
2,48,4.866368
2,48,5.163916
2,50,4.620521
2,50,4.687991
2,50,4.664323
2,50,4.664583
2,50,5.008961
2,50,4.824625
2,50,4.667939
2,50,4.660067
2,50,4.774668
2,50,4.679015
2,52,4.678319
2,52,4.499951
2,52,4.497992
2,52,4.498840
2,52,4.508183
2,52,4.632811
2,52,4.501324
2,52,4.544360
2,52,4.512064
2,52,4.526938
2,54,4.517275
2,54,4.348578
2,54,4.384930
2,54,4.352486
2,54,4.362916
2,54,4.513728
2,54,4.354440
2,54,4.358389
2,54,4.366408
2,54,4.368971
2,56,4.172969
2,56,4.246073
2,56,4.213930
2,56,4.220635
2,56,4.219638
2,56,4.217908
2,56,4.215784
2,56,4.213980
2,56,4.218123
2,56,4.219142
2,58,4.049142
2,58,4.116074
2,58,4.091474
2,58,4.106329
2,58,4.092557
2,58,4.123261
2,58,4.080074
2,58,4.090337
2,58,4.088787
2,58,4.088991
2,60,3.928281
2,60,3.965579
2,60,3.960807
2,60,3.964342
2,60,3.960772
2,60,3.964390
2,60,3.954497
2,60,3.966047
2,60,3.963280
2,60,3.965550
2,62,3.815829
2,62,4.045893
2,62,3.874052
2,62,3.859706
2,62,3.864263
2,62,3.873275
2,62,3.984627
2,62,3.951337
2,62,3.870312
2,62,3.837120
2,64,3.711127
2,64,3.786165
2,64,3.758174
2,64,3.761042
2,64,3.768467
2,64,3.757917
2,64,3.923963
2,64,3.776188
2,64,3.771838
2,64,3.786276
