omp_threads,type,n,m,k,time,GFlops
12,double,15500,15500,15500,9.221146,807.681563
12,double,15500,15500,15500,9.375270,794.403812
12,double,15500,15500,15500,9.258011,804.465482
12,double,15500,15500,15500,9.372582,794.631606
12,double,16000,16000,16000,10.183083,804.471528
12,double,16000,16000,16000,10.184414,804.366333
12,double,16000,16000,16000,10.174539,805.147039
12,double,16000,16000,16000,10.313499,794.298788
12,double,16000,16000,16000,10.181306,804.611896
12,double,16000,16000,16000,10.181869,804.567393
12,double,16000,16000,16000,10.177782,804.890459
12,double,16500,16500,16500,11.243185,799.084084
12,double,16500,16500,16500,11.247625,798.768616
12,double,16500,16500,16500,11.233206,799.793908
12,double,16500,16500,16500,11.249289,798.650480
12,double,16500,16500,16500,11.241601,799.196670
12,double,16500,16500,16500,11.252868,798.396492
12,double,16500,16500,16500,11.251556,798.489567
12,double,17000,17000,17000,12.232510,803.269306
12,double,17000,17000,17000,12.224615,803.788087
12,double,17000,17000,17000,12.219021,804.156095
12,double,17000,17000,17000,12.229961,803.436738
12,double,17000,17000,17000,12.229598,803.460569
12,double,17000,17000,17000,12.227675,803.586923
12,double,17000,17000,17000,12.225421,803.735114
12,double,17500,17500,17500,13.345293,803.185800
12,double,17500,17500,17500,13.333974,803.867633
12,double,17500,17500,17500,13.341964,803.386225
12,double,17500,17500,17500,13.345587,803.168118
12,double,17500,17500,17500,13.341842,803.393535
12,double,17500,17500,17500,13.343153,803.314626
12,double,17500,17500,17500,13.347452,803.055881
12,double,18000,18000,18000,14.484349,805.283013
12,double,18000,18000,18000,14.494123,804.739941
12,double,18000,18000,18000,14.487626,805.100874
12,double,18000,18000,18000,14.483500,805.330225
12,double,18000,18000,18000,14.485736,805.205872
12,double,18000,18000,18000,14.492582,804.825520
12,double,18000,18000,18000,14.424685,808.613837
12,double,18500,18500,18500,15.947084,794.079349
12,double,18500,18500,18500,15.943410,794.262324
12,double,18500,18500,18500,16.034380,789.756142
12,double,18500,18500,18500,15.937223,794.570653
12,double,18500,18500,18500,15.942536,794.305872
12,double,18500,18500,18500,16.020997,790.415857
12,double,18500,18500,18500,16.023127,790.310804
12,double,19000,19000,19000,17.039634,805.064250
12,double,19000,19000,19000,17.033592,805.349783
12,double,19000,19000,19000,17.039918,805.050839
12,double,19000,19000,19000,17.038556,805.115190
12,double,19000,19000,19000,17.030287,805.506081
12,double,19000,19000,19000,17.030695,805.486814
12,double,19000,19000,19000,17.034041,805.328565
12,double,19500,19500,19500,18.490058,802.039125
12,double,19500,19500,19500,18.494600,801.842144
12,double,19500,19500,19500,18.489745,802.052699
12,double,19500,19500,19500,18.457804,803.440654
12,double,19500,19500,19500,18.508671,801.232565
12,double,19500,19500,19500,18.496705,801.750902
12,double,19500,19500,19500,18.488501,802.106660
12,double,20000,20000,20000,19.981730,800.731482
12,double,20000,20000,20000,19.990471,800.381331
12,double,20000,20000,20000,20.001693,799.932299
12,double,20000,20000,20000,19.967268,801.311444
12,double,20000,20000,20000,19.945939,802.168287
12,double,20000,20000,20000,19.948311,802.072926
12,double,20000,20000,20000,19.960864,801.568502
