omp_threads,type,n,m,k,time,GFlops
12,double,16500,16500,16500,10.905685,823.813454
12,double,16500,16500,16500,10.892111,824.840099
12,double,17000,17000,17000,11.918259,824.449279
12,double,17000,17000,17000,11.912116,824.874421
12,double,17000,17000,17000,11.912135,824.873105
12,double,17000,17000,17000,11.910825,824.963847
12,double,17000,17000,17000,11.919066,824.393485
12,double,17000,17000,17000,11.915494,824.640566
12,double,17000,17000,17000,11.923522,824.085385
12,double,17500,17500,17500,12.983186,825.587021
12,double,17500,17500,17500,12.962686,826.892656
12,double,17500,17500,17500,12.966139,826.672453
12,double,17500,17500,17500,12.978755,825.868871
12,double,17500,17500,17500,12.977424,825.953619
12,double,17500,17500,17500,12.972707,826.253937
12,double,17500,17500,17500,12.990196,825.141517
12,double,18000,18000,18000,14.076100,828.638633
12,double,18000,18000,18000,14.073690,828.780517
12,double,18000,18000,18000,14.069177,829.046356
12,double,18000,18000,18000,14.070138,828.989719
12,double,18000,18000,18000,14.072256,828.864958
12,double,18000,18000,18000,14.069445,829.030550
12,double,18000,18000,18000,14.063424,829.385479
12,double,18500,18500,18500,15.362919,824.273690
12,double,18500,18500,18500,15.398209,822.384584
12,double,18500,18500,18500,15.441200,820.094939
12,double,18500,18500,18500,15.358797,824.494933
12,double,18500,18500,18500,15.372018,823.785767
12,double,18500,18500,18500,15.392741,822.676746
12,double,18500,18500,18500,15.369269,823.933140
12,double,19000,19000,19000,16.557396,828.511937
12,double,19000,19000,19000,16.571287,827.817427
12,double,19000,19000,19000,16.564314,828.165922
12,double,19000,19000,19000,16.567913,827.985980
12,double,19000,19000,19000,16.568523,827.955530
12,double,19000,19000,19000,16.567102,828.026534
12,double,19000,19000,19000,16.567423,828.010505
12,double,19500,19500,19500,18.047957,821.685820
12,double,19500,19500,19500,18.067544,820.794997
12,double,19500,19500,19500,18.061812,821.055509
12,double,19500,19500,19500,18.063975,820.957177
12,double,19500,19500,19500,18.049706,821.606202
12,double,19500,19500,19500,18.058838,821.190707
12,double,19500,19500,19500,18.044257,821.854289
12,double,20000,20000,20000,19.370655,825.991706
12,double,20000,20000,20000,19.380264,825.582131
12,double,20000,20000,20000,19.373977,825.850041
12,double,20000,20000,20000,19.380744,825.561704
12,double,20000,20000,20000,19.376220,825.754437
12,double,20000,20000,20000,19.370526,825.997184
12,double,20000,20000,20000,19.370842,825.983693
