omp_threads,type,n,m,k,time,GFlops
12,float,14500,14500,14500,3.782497,1611.964251
12,float,14500,14500,14500,3.785088,1610.860678
12,float,14500,14500,14500,3.784322,1611.187079
12,float,14500,14500,14500,3.791688,1608.056953
12,float,14500,14500,14500,3.785092,1610.858924
12,float,15000,15000,15000,4.236853,1593.163519
12,float,15000,15000,15000,4.237227,1593.023166
12,float,15000,15000,15000,4.244235,1590.392601
12,float,15000,15000,15000,4.234831,1593.924247
12,float,15000,15000,15000,4.244238,1590.391376
12,float,15000,15000,15000,4.236119,1593.439569
12,float,15000,15000,15000,4.241346,1591.476053
12,float,15500,15500,15500,4.573583,1628.427831
12,float,15500,15500,15500,4.577941,1626.877744
12,float,15500,15500,15500,4.571786,1629.067961
12,float,15500,15500,15500,4.570728,1629.444932
12,float,15500,15500,15500,4.571417,1629.199384
12,float,15500,15500,15500,4.575327,1627.807059
12,float,15500,15500,15500,4.575675,1627.683437
12,float,16000,16000,16000,5.103413,1605.200191
12,float,16000,16000,16000,5.102307,1605.548160
12,float,16000,16000,16000,5.102266,1605.561195
12,float,16000,16000,16000,5.101655,1605.753545
12,float,16000,16000,16000,5.100337,1606.168260
12,float,16000,16000,16000,5.102314,1605.545914
12,float,16000,16000,16000,5.101629,1605.761703
12,float,16500,16500,16500,5.629864,1595.820088
12,float,16500,16500,16500,5.624551,1597.327602
12,float,16500,16500,16500,5.624864,1597.238525
12,float,16500,16500,16500,5.624093,1597.457558
12,float,16500,16500,16500,5.630253,1595.709803
12,float,16500,16500,16500,5.628934,1596.083853
12,float,16500,16500,16500,5.626006,1596.914400
12,float,17000,17000,17000,6.115506,1606.735469
12,float,17000,17000,17000,6.106495,1609.106375
12,float,17000,17000,17000,6.089548,1613.584559
12,float,17000,17000,17000,6.113510,1607.260115
12,float,17000,17000,17000,6.102761,1610.091008
12,float,17000,17000,17000,6.107787,1608.765931
12,float,17000,17000,17000,6.110759,1607.983512
12,float,17500,17500,17500,6.679290,1604.773905
12,float,17500,17500,17500,6.678368,1604.995337
12,float,17500,17500,17500,6.673856,1606.080413
12,float,17500,17500,17500,6.678337,1605.002754
12,float,17500,17500,17500,6.671968,1606.534925
12,float,17500,17500,17500,6.674835,1605.845053
12,float,17500,17500,17500,6.679759,1604.661226
12,float,18000,18000,18000,7.281862,1601.788067
12,float,18000,18000,18000,7.279602,1602.285376
12,float,18000,18000,18000,7.271509,1604.068620
12,float,18000,18000,18000,7.261510,1606.277531
12,float,18000,18000,18000,7.262793,1605.993685
12,float,18000,18000,18000,7.321609,1593.092474
12,float,18000,18000,18000,7.262791,1605.994278
12,float,18500,18500,18500,7.944882,1593.887646
12,float,18500,18500,18500,7.942937,1594.278106
12,float,18500,18500,18500,7.947184,1593.426039
12,float,18500,18500,18500,7.944606,1593.943130
12,float,18500,18500,18500,7.948243,1593.213781
12,float,18500,18500,18500,7.948598,1593.142544
12,float,18500,18500,18500,7.949110,1593.040073
12,float,19000,19000,19000,8.566863,1601.286245
12,float,19000,19000,19000,8.570003,1600.699488
12,float,19000,19000,19000,8.542914,1605.775172
12,float,19000,19000,19000,8.556652,1603.197164
12,float,19000,19000,19000,8.559420,1602.678765
12,float,19000,19000,19000,8.560119,1602.547729
12,float,19000,19000,19000,8.563233,1601.964967
12,float,19500,19500,19500,9.143340,1621.918231
12,float,19500,19500,19500,9.154596,1619.923967
