omp_threads,type,n,m,k,time,GFlops
12,float,16500,16500,16500,5.526829,1625.570487
12,float,16500,16500,16500,5.538206,1622.231234
12,float,17000,17000,17000,6.046890,1624.967559
12,float,17000,17000,17000,6.101583,1610.401667
12,float,17000,17000,17000,6.042889,1626.043304
12,float,17000,17000,17000,6.047969,1624.677750
12,float,17000,17000,17000,6.044460,1625.620798
12,float,17000,17000,17000,6.055998,1622.523569
12,float,17000,17000,17000,6.055428,1622.676310
12,float,17500,17500,17500,6.620570,1619.007117
12,float,17500,17500,17500,6.617978,1619.641327
12,float,17500,17500,17500,6.607006,1622.330852
12,float,17500,17500,17500,6.605638,1622.666928
12,float,17500,17500,17500,6.619553,1619.255931
12,float,17500,17500,17500,6.608160,1622.047548
12,float,17500,17500,17500,6.623518,1618.286596
12,float,18000,18000,18000,7.159617,1629.137416
12,float,18000,18000,18000,7.172751,1626.154263
12,float,18000,18000,18000,7.165129,1627.884249
12,float,18000,18000,18000,7.171039,1626.542551
12,float,18000,18000,18000,7.164051,1628.129084
12,float,18000,18000,18000,7.175734,1625.478202
12,float,18000,18000,18000,7.201734,1619.610043
12,float,18500,18500,18500,7.774593,1628.799013
12,float,18500,18500,18500,7.782568,1627.130084
12,float,18500,18500,18500,7.777713,1628.145771
12,float,18500,18500,18500,7.772323,1629.274803
12,float,18500,18500,18500,7.791822,1625.197559
12,float,18500,18500,18500,7.777824,1628.122364
12,float,18500,18500,18500,7.774602,1628.797158
12,float,19000,19000,19000,8.381994,1636.603388
12,float,19000,19000,19000,8.374952,1637.979491
12,float,19000,19000,19000,8.378053,1637.373320
12,float,19000,19000,19000,8.376854,1637.607696
12,float,19000,19000,19000,8.385298,1635.958554
12,float,19000,19000,19000,8.396785,1633.720603
12,float,19000,19000,19000,8.416526,1629.888678
12,float,19500,19500,19500,9.081946,1632.882479
12,float,19500,19500,19500,9.082338,1632.811907
12,float,19500,19500,19500,9.074841,1634.160803
12,float,19500,19500,19500,9.089240,1631.571985
12,float,19500,19500,19500,9.118264,1626.378661
12,float,19500,19500,19500,9.085488,1632.245865
12,float,19500,19500,19500,9.077046,1633.763960
12,float,20000,20000,20000,9.826507,1628.249004
12,float,20000,20000,20000,9.866341,1621.675120
12,float,20000,20000,20000,9.820271,1629.282887
12,float,20000,20000,20000,9.867414,1621.498835
12,float,20000,20000,20000,9.812983,1630.492939
12,float,20000,20000,20000,9.884640,1618.672950
12,float,20000,20000,20000,9.816121,1629.971770
